Position,Track Name,Artist,Streams,date,region,spotify_id
1,DODI,Shindy,360636,2019-01-11--2019-01-18,at,63THFs9ovzO3WQsz4lzh0H
2,Benzema,Capital Bra,244302,2019-01-11--2019-01-18,at,7KPGeiXWDsGEvFK62wzU8E
3,Sweet but Psycho,Ava Max,213165,2019-01-11--2019-01-18,at,25sgk305KZfyuqVBQIahim
4,High Hopes,Panic! At The Disco,172672,2019-01-11--2019-01-18,at,1rqqCSm0Qe4I9rUvWncaom
5,HaifischNikez Allstars,LX,158477,2019-01-11--2019-01-18,at,0kLA41xkWzzYzMIEGFuDkP
6,Tausend Tattoos,Sido,157325,2019-01-11--2019-01-18,at,2PAYSgrVOBz8RJqp9B7QLu
7,#niemalsantäuschen,Farid Bang,156656,2019-01-11--2019-01-18,at,0hzcLCW6F1F0jauTFAhOQP
8,JAJA,Fero47,154696,2019-01-11--2019-01-18,at,5z3vuYzS9UF6rD6TmBEdUf
9,Baller los,MERO,144543,2019-01-11--2019-01-18,at,1IPRghUN3LFPNbCTsfBJx9
10,Without Me,Halsey,120718,2019-01-11--2019-01-18,at,5p7ujcrUXASCNwRaWNHR1C
11,Lelele,Azet,118732,2019-01-11--2019-01-18,at,31Zs71Yb7YoPlFx2p1uKRX
12,500 PS,Bonez MC,118359,2019-01-11--2019-01-18,at,4UOXo3xWnxYdTf3sFyRaUG
13,Wow.,Post Malone,115563,2019-01-11--2019-01-18,at,6MWtB6iiXyIwun0YzU6DFP
14,Be Alright,Dean Lewis,115414,2019-01-11--2019-01-18,at,3EPXxR3ImUwfayaurPi3cm
15,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,105287,2019-01-11--2019-01-18,at,4Nip6oiJU24LqcUEi7u19S
16,Speechless (feat. Erika Sirola),Robin Schulz,104193,2019-01-11--2019-01-18,at,1rCcsYnmqbMYdkG7kS9GC5
17,Happier,Marshmello,96379,2019-01-11--2019-01-18,at,2dpaYNEQHiRxtZbfNsse99
18,Perfekt (feat. Sofiane),RAF Camora,92076,2019-01-11--2019-01-18,at,38KR9aB0bPkjM4gKhKr7tr
19,In My Mind,Dynoro,91952,2019-01-11--2019-01-18,at,0E9ZjEAyAwOXZ7wJC0PD33
20,Shem Shem & Sex,Nimo,89905,2019-01-11--2019-01-18,at,6ujq8IjOGkbJrp09qarW1E
21,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,88602,2019-01-11--2019-01-18,at,3KkXRkHbMCARz0aVfEt68P
22,Zoey,Nimo,87646,2019-01-11--2019-01-18,at,0dGSOCj6hdV5Nr0V8FjONc
23,Cataleya,Samra,86451,2019-01-11--2019-01-18,at,3MrTi2XjvQCZm8V1P1ryuR
24,Kokain,Bonez MC,84573,2019-01-11--2019-01-18,at,4Bj3usjRTckEJARO0dLbDf
25,Fading,Alle Farben,83605,2019-01-11--2019-01-18,at,2RP8Svo0pMwZXnVcmOffDw
26,Feuer,Capital Bra,82717,2019-01-11--2019-01-18,at,3yuMTMJQ2gkvLhMVZLrcRV
27,Let You Love Me,Rita Ora,78255,2019-01-11--2019-01-18,at,5Fla3zyOCcIRqrDoKLU0DP
28,Shallow,Lady Gaga,77949,2019-01-11--2019-01-18,at,2VxeLyX666F8uXCJ0dZF8B
29,"thank u, next",Ariana Grande,76370,2019-01-11--2019-01-18,at,2rPE9A1vEgShuZxxzR2tZH
30,Eastside (with Halsey & Khalid),benny blanco,75809,2019-01-11--2019-01-18,at,7FGq80cy8juXBCD2nrqdWU
31,Dior 2001,RIN,74683,2019-01-11--2019-01-18,at,2eNSyVH3sNPiAj9WpRYK73
32,Meer,Luciano,74188,2019-01-11--2019-01-18,at,1LcvTvRfWrQjrF6aymfugd
33,"Crack, Koks, Piece Unternehmen",Nash,74057,2019-01-11--2019-01-18,at,7Kl0tRgiMu5USwbZM5274a
34,Ich liebe es (feat. XATAR & SAMY),Capital Bra,73649,2019-01-11--2019-01-18,at,71XGMPKmWtVxO7bGcGZhbn
35,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,73348,2019-01-11--2019-01-18,at,5JEx7HbmvHQQswJCsoo9rA
36,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,73089,2019-01-11--2019-01-18,at,4w8niZpiMy6qz1mntFA5uM
37,Lambo Diablo GT (feat. Nimo & Juju) - Remix,Capo,71283,2019-01-11--2019-01-18,at,3TMW1GOB1lsmvf8er2dE8g
38,Like I Love You (feat. The NGHBRS),Lost Frequencies,69126,2019-01-11--2019-01-18,at,30K9xVNSog0DVr5ey5yVoY
39,Body (feat. brando),Loud Luxury,67272,2019-01-11--2019-01-18,at,7K7MUBCnzgBAvMVW2RTWNs
40,Facetime,Dardan,66357,2019-01-11--2019-01-18,at,0oZyouBDStcJEUbTmSfys2
41,Love Someone,Lukas Graham,65448,2019-01-11--2019-01-18,at,3id2EVGKc3eFAMn9nFnB0r
42,Melodien (feat. Juju),Capital Bra,63356,2019-01-11--2019-01-18,at,5d35jcJj7WjDQBOHCHPY6t
43,MILLIONDOLLAR$MILE,Loredana,62591,2019-01-11--2019-01-18,at,4nBcGqwztDJ29cyHVJtXsB
