Track Name,spotify_id,Artist,Streams
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,43563200.0
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,36638598.0
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,31058211.0
Congratulations,3a1lNhkSLSkpJE4MSHpDu9,Post Malone,25256371.0
rockstar,7wGoVu4Dady5GV0Sv4UIsx,Post Malone,22134539.0
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",3DXncPQOG4VBw3QHh3S817,DJ Khaled,21951990.0
Unforgettable,3B54sVLJ402zGa6Xm4YGNe,French Montana,21767960.0
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,Kygo,21361064.0
Mask Off,3rOSwuTsUlJp0Pu0MkN8r8,Future,21153226.0
Believer,0CcQNd8CINkwQfe1RDtGV6,Imagine Dragons,21117276.0
Passionfruit,7hDc8b7IXETo14hHIHdnhd,Drake,20503846.0
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,20346726.0
Stay (with Alessia Cara),0dA2Mk56wEzDgegdC6R17g,Zedd,19642261.0
1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV,Logic,19265897.0
Wild Thoughts (feat. Rihanna & Bryson Tiller),1OAh8uOEOvTDqkKFsKksCi,DJ Khaled,19224083.0
That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,19116426.0
Havana,0ofbQMrRDsUaVKq2mGLEAb,Camila Cabello,19114505.0
Attention,4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,18866960.0
Slide (feat. Frank Ocean & Migos),7tr2za8SQg2CI8EDgrdtNl,Calvin Harris,18207863.0
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",3NdDpSvN911VPGivFlV5d0,ZAYN,18149905.0
Paris,72jbDTw1piOOj770jWNeaG,The Chainsmokers,17865471.0
Body Like A Back Road,7mldq42yDuxiUNn08nvzHO,Sam Hunt,17520490.0
Bad and Boujee (feat. Lil Uzi Vert),4Km5HrUvYTaSUfiSGPJeQR,Migos,17385275.0
Strip That Down,6EpRaXYhGOB3fj4V2uDkMJ,Liam Payne,17174523.0
iSpy (feat. Lil Yachty),2EEeOnHehOozLq4aS0n6SL,KYLE,17152780.0
Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,James Arthur,17086041.0
DNA.,6HZILIRieu8S0iqY8kIKhj,Kendrick Lamar,16821275.0
Thunder,0tKcYR2II1VCQWT79i5NrW,Imagine Dragons,16696326.0
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,16483334.0
XO TOUR Llif3,2eMwDehkIC1j68U6FA3Eiq,Lil Uzi Vert,16379798.0
There's Nothing Holdin' Me Back,79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,16197310.0
Location,152lZdxL1OR0ZMW6KquMif,Khalid,15935669.0
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,15564498.0
Redbone,3kxfsdsCpFgN412fpnW85Y,Childish Gambino,15531821.0
Mi Gente,2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,15203948.0
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,Calvin Harris,15181460.0
Starboy,5aAx2yezTd8zXrkmtKl66Z,The Weeknd,15163132.0
Fake Love,343YBumqHu19cGoGARUTsd,Drake,15156958.0
Silence,7vGuf3Y35N4wmASOKLUVVU,Marshmello,15040111.0
Closer,7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,14880854.0
Bounce Back,0SGkqnVQo9KPytSri1H6cF,Big Sean,14775874.0
BUTTERFLY EFFECT,1yxgsra98r3qAtxqiGZPiX,Travis Scott,14772872.0
Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,14430201.0
Slippery (feat. Gucci Mane),6p8NuHm8uCGnn2Dtbtf7zE,Migos,14198130.0
T-Shirt,7KOlJ92bu51cltsD9KU5I7,Migos,14139086.0
Galway Girl,0afhq8XCExXpqazXczTSve,Ed Sheeran,13986188.0
Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,13887683.0
goosebumps,6gBFPUFcJLzWGx4lenP6h2,Travis Scott,13790304.0
Portland,2bjwRfXMk4uRgOD9IBYl9h,Drake,13656200.0
Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Clean Bandit,13420695.0
