Track Name,spotify_id,Artist,Streams
Con Calma,5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,48900707.0
Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,47339273.0
China,2ksOAxtIxY8yElEWw8RhgK,Anuel AA,45226243.0
Otro Trago,1Ej96GIBCTvgH7tNX1r3qr,Sech,40556214.0
Callaita,2TH65lNHgvLxCKXM3apjxI,Bad Bunny,39643867.0
Con Altura,2qG5sZ7Si6sdK74qLxedYM,ROSALÍA,38094580.0
Secreto,5W83ErFkO3aKAIS1WMi6u0,Anuel AA,38027989.0
No Me Conoce - Remix,4R8BJggjosTswLxtkw8V7P,Jhay Cortez,35116931.0
Tal Vez,5jW3rF4URMdK7tO2xjS5EI,Paulo Londra,33325553.0
Pa Mí - Remix,7g8YaUQABMal0zWe7a2ijz,Dalex,31015965.0
Soltera - Remix,1c0hsvHLELX6y8qymnpLKL,Lunay,29929522.0
"Tumbando el Club (feat. C.R.O, Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix",0OWcpVA83HI8Pb5DybDuoX,Neo Pistea,29393328.0
22,07L6tEZIfCX3GZAWCpGj0e,TINI,27805847.0
11 PM,7KbF6AdprOXEEHlsq11Z6d,Maluma,27582810.0
LA CANCIÓN,0fea68AdmYNygeTGI4RC18,J Balvin,27427071.0
Sin Culpa (feat. DrefQuila),3dLiBBKbeUIhzGNeuo5JGS,Duki,27387640.0
Cuaderno,7anSoGdgtmJTAPZBzcPhO6,Dalex,27028772.0
Que Mas Pues - Remix,7fODjB7BrQTGqh0hogW6XD,Sech,26884194.0
Te Robaré,6v0lAdFF4haL8xjBIUjtOw,Nicky Jam,26600123.0
Amanece,1LiN0Z98FkR1t0m8KmLcAH,Anuel AA,26321552.0
Goteo,1EoEU4HY57qaITp06TkC6B,Duki,26284391.0
Verte Ir,4lzxJ4jCuFDXXGkE1LmpKR,DJ Luian,26142427.0
Fresa,4BCPItsB94KDLuERZT3aNM,TINI,26126965.0
Tutu,1nocRtwyNPVtGcIJqfgdzZ,Camilo,25993605.0
Otro Trago - Remix,4bTZeO72FwMa6wKOiqoynL,Sech,25943889.0
Adan y Eva,6FyRXC8tJUh863JCkyWqtk,Paulo Londra,25453360.0
"Nicki Nicole: Bzrp Music Sessions, Vol. 13",2S93hylQBYLndMnaJuso8S,Bizarrap,24547249.0
Adicto (with Anuel AA & Ozuna),3jbT1Y5MoPwEIpZndDDwVq,Tainy,22847295.0
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,22347686.0
Adictiva,6MJUCumnQsQEKbCy28tbCP,Daddy Yankee,22276020.0
Te Vi,059bcIhyc2SBwm6sw2AZzd,Piso 21,22182478.0
Reggaeton,2D3z17LBMJ2HEHeBFFjTLi,J Balvin,21785009.0
Un Año,2vrpcQNg6itmgVZWsNjWe0,Sebastian Yatra,19981984.0
Por Eso Vine,5qN1G8fSHq4Sv5FRoOkNGu,Paulo Londra,19653197.0
Baila Baila Baila,7uH27oIt4a6cIFCA8ZPcyG,Ozuna,19633508.0
Cristina,703iVQrfbQsXt7Uzgy1h8k,Sebastian Yatra,19610214.0
Ya No Tiene Novio,7uQmJ1jgNzBpATSoWKSPFu,Sebastian Yatra,19403386.0
Me Voy,22sESxzbY1O1E19xjOTaYf,Rombai,19367872.0
Runaway,7BuSE9uTIw931wtZYzvZcQ,Sebastian Yatra,18603732.0
Adan y Eva,132ALUzVLmqYB4UsBj5qD6,Paulo Londra,18446677.0
Me Vas a Extrañar - En Vivo,3CACzG9I3AoKUKA3ODE5zW,Damas Gratis,18390342.0
"Yo x Ti, Tu x Mi",7BlBVFwvbWvcwNcUarQmjk,ROSALÍA,18353969.0
MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,Bad Bunny,18199547.0
Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),3H9GDhVVTlmFQSmpt51qiP,Paulo Londra,18179047.0
Cuando Te Besé,2XXMDz7SPZ4mSFN1PXfHUy,Becky G,18088582.0
Desconocidos,0s5DNDV6LAKn2u2Ufa3VjQ,Mau y Ricky,18009141.0
El Efecto,4SJHHpKhcuXwDsCsPqshXj,Rauw Alejandro,17941542.0
Pa Mí - Remix,224EVTFiLsdQignUFLvDeH,Dalex,17538841.0
Desconocidos,56f5qnyAlZdlz8wrUDA50h,Mau y Ricky,17029637.0
Fantasias,6mAN61JH0dzyZpWslS11jy,Rauw Alejandro,16922857.0
