Track Name,spotify_id,Artist,Streams
Callaita,2TH65lNHgvLxCKXM3apjxI,Bad Bunny,1137673.0
China,2ksOAxtIxY8yElEWw8RhgK,Anuel AA,1022694.0
LA CANCIÓN,0fea68AdmYNygeTGI4RC18,J Balvin,990636.0
No Me Conoce - Remix,4R8BJggjosTswLxtkw8V7P,Jhay Cortez,796200.0
Otro Trago,1Ej96GIBCTvgH7tNX1r3qr,Sech,756300.0
Verte Ir,4lzxJ4jCuFDXXGkE1LmpKR,DJ Luian,703145.0
Con Calma,5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,662868.0
Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,634977.0
Te Vi,059bcIhyc2SBwm6sw2AZzd,Piso 21,604820.0
Pa Mí - Remix,7g8YaUQABMal0zWe7a2ijz,Dalex,589389.0
Secreto,5W83ErFkO3aKAIS1WMi6u0,Anuel AA,570422.0
Cuaderno,7anSoGdgtmJTAPZBzcPhO6,Dalex,560566.0
Con Altura,2qG5sZ7Si6sdK74qLxedYM,ROSALÍA,539964.0
Soltera - Remix,1c0hsvHLELX6y8qymnpLKL,Lunay,509886.0
QUE PRETENDES,25ZAibhr3bdlMCLmubZDVt,J Balvin,497827.0
MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,Bad Bunny,497036.0
Otro Trago - Remix,4bTZeO72FwMa6wKOiqoynL,Sech,479807.0
Tusa,7k4t7uLgtOxPwTpFmtJNTY,KAROL G,452820.0
Tutu,1nocRtwyNPVtGcIJqfgdzZ,Camilo,445221.0
Ella Quiere Beber - Remix,3f5lA8nnc4YYF1qf78WpHw,Anuel AA,424195.0
Ni Gucci Ni Prada,32lexhcz93AinKK0qLTZaZ,Kenny Man,422193.0
11 PM,7KbF6AdprOXEEHlsq11Z6d,Maluma,421776.0
Si Se Da,5KbBGUpIZd6gVFUU8tqYiQ,Myke Towers,415366.0
Desconocidos,56f5qnyAlZdlz8wrUDA50h,Mau y Ricky,409919.0
La Playa,0jeS8PyyIRAG0A3t5DtL71,Myke Towers,403206.0
Que Mas Pues - Remix,7fODjB7BrQTGqh0hogW6XD,Sech,401986.0
RITMO (Bad Boys For Life),6cy3ki60hLwimwIje7tALf,Black Eyed Peas,399780.0
Fantasias,6mAN61JH0dzyZpWslS11jy,Rauw Alejandro,399592.0
Adicto (with Anuel AA & Ozuna),3jbT1Y5MoPwEIpZndDDwVq,Tainy,398651.0
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,383635.0
Caro,6it15CsDlkqB7N4lF0C1qM,Bad Bunny,380078.0
Bellacoso,1kMUGCt7XLDc5Q64Vl0H8S,Residente,375746.0
Amanece,1LiN0Z98FkR1t0m8KmLcAH,Anuel AA,353411.0
Que Tire Pa Lante,6RyaV7owmVU6fzEPE17sF1,Daddy Yankee,346650.0
Cuerpo en Venta,2B94bbI1a4LyBpK1439oP7,Noriel,337571.0
"Yo x Ti, Tu x Mi",7BlBVFwvbWvcwNcUarQmjk,ROSALÍA,321175.0
Un Año,2vrpcQNg6itmgVZWsNjWe0,Sebastian Yatra,316049.0
Tal Vez,5jW3rF4URMdK7tO2xjS5EI,Paulo Londra,310932.0
Adictiva,6MJUCumnQsQEKbCy28tbCP,Daddy Yankee,309135.0
Bubalu,7dNwJbsT0sg1le5kVugGJb,Becky G,308543.0
Si Estuviésemos Juntos,35wvL50xvKpCHEJPxLOLPI,Bad Bunny,308221.0
Vaina Loca,48zFZh27QU5qsrBjn4C2FA,Ozuna,298351.0
Si Se Da - Remix,6K5BsR04ijf3FHNzjbaagD,Myke Towers,297910.0
Solo de Mi,4uP3pUP18ennmz0tb3GphR,Bad Bunny,296776.0
Si Te Vas,6Y4PDQv4XjYjHLeLmvyOt0,Sech,296104.0
Baila Baila Baila - Remix,7mWFF4gPADjTQjC97CgFVt,Ozuna,295382.0
Adan y Eva,132ALUzVLmqYB4UsBj5qD6,Paulo Londra,292569.0
NI BIEN NI MAL,278kSqsZIiYp8p3QjYAqa8,Bad Bunny,291584.0
La Romana,1khmgu0pveJbkbpbkyvcQv,Bad Bunny,285015.0
Delincuente,3TqLIW3qd4qFYkfYsBjVN6,Farruko,282945.0
